2.3,6.319198065,0
2.293288454,6.314498589,0
2.286588603,6.309803842,0
2.279900452,6.305113898,0
2.273224004,6.300428834,0
2.266559262,6.295748724,0
2.259906229,6.291073642,0
2.253264906,6.286403664,0
2.246635297,6.281738862,0
2.240017401,6.27707931,0
2.233411222,6.272425079,0
2.226816759,6.267776242,0
2.220234013,6.263132871,0
2.213662983,6.258495036,0
2.207103671,6.253862809,0
2.200556074,6.249236258,0
2.194020193,6.244615453,0
2.187496026,6.240000464,0
2.18098357,6.235391359,0
2.174482825,6.230788206,0
2.167993787,6.226191071,0
2.161516455,6.221600023,0
2.155050824,6.217015127,0
2.148596892,6.21243645,0
2.142154654,6.207864056,0
2.135724108,6.203298011,0
2.129305247,6.198738379,0
2.122898068,6.194185223,0
2.116502565,6.189638607,0
2.110118733,6.185098594,0
2.103746566,6.180565246,0
2.097386058,6.176038624,0
2.091037203,6.17151879,0
2.084699994,6.167005804,0
2.078374424,6.162499726,0
2.072060485,6.158000617,0
2.065758169,6.153508534,0
2.05946747,6.149023538,0
2.053188378,6.144545684,0
2.046920884,6.140075032,0
2.04066498,6.135611638,0
2.034420657,6.131155558,0
2.028187904,6.126706849,0
2.021966713,6.122265565,0
2.015757073,6.117831762,0
2.009558973,6.113405494,0
2.003372402,6.108986815,0
1.99719735,6.104575777,0
1.991033805,6.100172435,0
1.984881756,6.095776839,0
1.97874119,6.091389041,0
1.972612096,6.087009094,0
1.966494461,6.082637047,0
1.960388271,6.07827295,0
1.954293515,6.073916854,0
1.948210178,6.069568806,0
1.942138248,6.065228857,0
1.936077709,6.060897053,0
1.930028549,6.056573443,0
1.923990752,6.052258073,0
1.917964304,6.04795099,0
1.911949189,6.043652239,0
1.905945394,6.039361867,0
1.899952901,6.035079918,0
1.893971696,6.030806437,0
1.888001763,6.026541467,0
1.882043085,6.022285052,0
1.876095645,6.018037235,0
1.870159428,6.013798058,0
1.864234415,6.009567563,0
1.85832059,6.005345792,0
1.852417936,6.001132785,0
1.846526434,5.996928583,0
1.840646067,5.992733225,0
1.834776817,5.988546751,0
1.828918664,5.984369201,0
1.823071591,5.980200611,0
1.817235579,5.97604102,0
1.811410608,5.971890466,0
1.80559666,5.967748986,0
1.799793714,5.963616615,0
1.794001752,5.95949339,0
1.788220752,5.955379346,0
1.782450696,5.951274518,0
1.776691562,5.94717894,0
1.77094333,5.943092648,0
1.76520598,5.939015673,0
1.759479489,5.93494805,0
1.753763838,5.93088981,0
1.748059004,5.926840986,0
1.742364967,5.922801609,0
1.736681704,5.918771711,0
1.731009194,5.914751323,0
1.725347413,5.910740473,0
1.719696341,5.906739193,0
1.714055955,5.902747512,0
1.708426231,5.898765458,0
1.702807147,5.894793059,0
1.69719868,5.890830345,0
1.691600807,5.886877341,0
1.686013504,5.882934076,0
1.680436748,5.879000576,0
1.674870515,5.875076866,0
1.669314781,5.871162974,0
1.663769522,5.867258923,0
1.658234714,5.86336474,0
1.652710333,5.859480447,0
1.647196353,5.85560607,0
1.641692752,5.851741631,0
1.636199502,5.847887155,0
1.630716581,5.844042663,0
1.625243961,5.840208178,0
1.619781619,5.836383721,0
1.614329529,5.832569315,0
1.608887665,5.82876498,0
1.603456002,5.824970737,0
1.598034513,5.821186606,0
1.592623173,5.817412606,0
1.587221956,5.813648758,0
1.581830836,5.809895081,0
1.576449786,5.806151592,0
1.571078779,5.80241831,0
1.56571779,5.798695253,0
1.560366791,5.794982438,0
1.555025756,5.791279883,0
1.549694657,5.787587604,0
1.544373469,5.783905617,0
1.539062162,5.780233938,0
1.533760711,5.776572584,0
1.528469088,5.772921568,0
1.523187266,5.769280906,0
1.517915216,5.765650612,0
1.512652911,5.7620307,0
1.507400323,5.758421184,0
1.502157425,5.754822078,0
1.496924189,5.751233393,0
1.491700585,5.747655144,0
1.486486587,5.744087342,0
1.481282166,5.740529999,0
1.476087294,5.736983126,0
1.470901942,5.733446736,0
1.465726081,5.729920838,0
1.460559683,5.726405444,0
1.45540272,5.722900564,0
1.450255163,5.719406207,0
1.445116982,5.715922384,0
1.439988149,5.712449103,0
1.434868635,5.708986373,0
1.429758411,5.705534204,0
1.424657448,5.702092603,0
1.419565716,5.698661579,0
1.414483187,5.695241138,0
1.409409831,5.691831289,0
1.404345618,5.688432039,0
1.399290519,5.685043394,0
